selection,scenario_name,veh_year,veh_pt_type,drag_coef,frontal_area_m2,veh_override_kg,fc_peak_eff_override,mc_peak_eff_override,stop_start,force_aux_on_fc,glider_kg,veh_cg_m,drive_axle_weight_frac,wheel_base_m,cargo_kg,comp_mass_multiplier,fs_max_kw,fs_secs_to_peak_pwr,fs_kwh,fs_kwh_per_kg,fc_max_kw,fc_pwr_out_perc,fc_eff_map,fc_eff_type,fc_sec_to_peak_pwr,fc_base_kg,fc_kw_per_kg,min_fc_time_on,idle_fc_kw,mc_max_kw,mc_pwr_out_perc,mc_eff_map,mc_sec_to_peak_pwr,mc_pe_kg_per_kw,mc_pe_base_kg,ess_max_kw,ess_max_kwh,ess_kg_per_kwh,ess_base_kg,ess_round_trip_eff,ess_life_coef_a,ess_life_coef_b,min_soc,max_soc,ess_dischg_to_fc_max_eff_perc,ess_chg_to_fc_max_eff_perc,wheel_inertia_kg_m2,num_wheels,wheel_rr_coef,wheel_radius_m,wheel_coef_of_fric,max_accel_buffer_mph,max_accel_buffer_perc_of_useable_soc,perc_high_acc_buf,mph_fc_on,kw_demand_fc_on,max_regen,alt_eff,chg_eff,aux_kw,trans_kg,trans_eff,ess_to_fuel_ok_error,val_udds_mpgge,val_hwy_mpgge,val_comb_mpgge,val_udds_kwh_per_mile,val_hwy_kwh_per_mile,val_comb_kwh_per_mile,val_cd_range_mi,val_const65_mph_kwh_per_mile,val_const60_mph_kwh_per_mile,val_const55_mph_kwh_per_mile,val_const45_mph_kwh_per_mile,val_unadj_udds_kwh_per_mile,val_unadj_hwy_kwh_per_mile,val0_to60_mph,val_ess_life_miles,val_range_miles,val_veh_base_cost,val_msrp
529,"Class 8 Sleeper cab low roof (PHEV, 2050, program success)",2050,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,11246.6824,-0.46,0.8,5.88,17236,1.2,5000,1,11385,12.67,316.3493463,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.05244443,0.07866664,0.14422218,0.26222214,0.32777767,0.43266653,0.48511095,0.53755538,0.5768887,0.58999981,0.58999981,0.58999981]",HD_Diesel,6,0,0.26,5,0,332.1081429,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.08,0,353.306535,886.852046,2.25,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.004060691,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.74,300,0.99,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,"Class 8 Day cab high roof (PHEV, 2025, no program)",2025,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,328.97,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,354.88,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.58,0,380.64,985.82,4.39,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005931667,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.23,300,0.97,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,"Class 8 Day cab mid roof (PHEV, 2025, no program)",2025,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,11058.04778,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,335.6919976,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04372613,0.0655892,0.12024686,0.21863066,0.27328832,0.36074058,0.40446671,0.44819284,0.48098744,0.49191898,0.49191898,0.49191898]",HD_Diesel,5,0,0.26,5,0,351.4013719,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.58,0,373.8312467,625.0556932,4.39,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.006021667,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.23,300,0.97,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,"Class 8 Day cab low roof (PHEV, 2025, no program)",2025,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,11058.04778,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,335.6919976,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04372613,0.0655892,0.12024686,0.21863066,0.27328832,0.36074058,0.40446671,0.44819284,0.48098744,0.49191898,0.49191898,0.49191898]",HD_Diesel,5,0,0.26,5,0,351.4013719,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.58,0,373.8312467,625.0556932,4.39,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.006021667,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.23,300,0.97,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,"Class 8 Day cab high roof (PHEV, 2030, no program)",2030,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,318.38,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,337.75,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.33,0,357.79,838.92,3.67,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005733875,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.03,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,"Class 8 Day cab mid roof (PHEV, 2030, no program)",2030,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,11060.50245,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,330.3990343,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04449976,0.06674965,0.12237435,0.22249882,0.27812353,0.36712305,0.41162282,0.45612258,0.4894974,0.50062235,0.50062235,0.50062235]",HD_Diesel,5,0,0.26,5,0,345.9379977,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.33,0,368.0191465,590.6851365,3.67,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005923521,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.03,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,"Class 8 Day cab low roof (PHEV, 2030, no program)",2030,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,11060.50245,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,330.3990343,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04449976,0.06674965,0.12237435,0.22249882,0.27812353,0.36712305,0.41162282,0.45612258,0.4894974,0.50062235,0.50062235,0.50062235]",HD_Diesel,5,0,0.26,5,0,345.9379977,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.33,0,368.0191465,590.6851365,3.67,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005923521,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.03,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,"Class 8 Day cab high roof (PHEV, 2035, no program)",2035,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,313.705,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,330.21,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.29,0,347.705,779.81,3.31,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005481438,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.945,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,"Class 8 Day cab mid roof (PHEV, 2035, no program)",2035,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,11054.34594,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,328.6748037,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04535603, 0.06803405, 0.12472909000000001, 0.226780165, 0.28347521, 0.37418727, 0.41954331, 0.46489934, 0.49891636000000006, 0.5102553750000001, 0.5102553750000001, 0.5102553750000001]",HD_Diesel,5,0,0.26,5,0,344.3089214,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.29,0,366.2860866,563.9874902,3.31,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005659208,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.945,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,"Class 8 Day cab low roof (PHEV, 2035, no program)",2035,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,11054.34594,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,328.6748037,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04535603, 0.06803405, 0.12472909000000001, 0.226780165, 0.28347521, 0.37418727, 0.41954331, 0.46489934, 0.49891636000000006, 0.5102553750000001, 0.5102553750000001, 0.5102553750000001]",HD_Diesel,5,0,0.26,5,0,344.3089214,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.29,0,366.2860866,563.9874902,3.31,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005659208,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.945,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,"Class 8 Day cab high roof (PHEV, 2040, no program)",2040,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,309.03,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,322.67,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.25,0,337.62,720.7,2.95,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005229,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.86,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,"Class 8 Day cab mid roof (PHEV, 2040, no program)",2040,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,11048.18944,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,326.9505731,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.0462123,0.06931845,0.12708383,0.23106151,0.28882689,0.38125149,0.4274638,0.4736761,0.50833532,0.5198884,0.5198884,0.5198884]",HD_Diesel,5,0,0.26,5,0,342.6798452,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.25,0,364.5530268,537.2898439,2.95,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005394895,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.86,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,"Class 8 Day cab low roof (PHEV, 2040, no program)",2040,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,11048.18944,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,326.9505731,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.0462123,0.06931845,0.12708383,0.23106151,0.28882689,0.38125149,0.4274638,0.4736761,0.50833532,0.5198884,0.5198884,0.5198884]",HD_Diesel,5,0,0.26,5,0,342.6798452,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.25,0,364.5530268,537.2898439,2.95,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005394895,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.86,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,"Class 8 Day cab high roof (PHEV, 2050, no program)",2050,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,287.87,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,299.52,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.13,0,305.63,506.57,2.61,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.004623,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.74,300,0.99,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,"Class 8 Day cab mid roof (PHEV, 2050, no program)",2050,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,10923.68419,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,319.7523356,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04799941,0.07199912,0.13199839,0.23999707,0.29999633,0.39599516,0.44399457,0.49199399,0.52799355,0.5399934,0.5399934,0.5399934]",HD_Diesel,5,0,0.26,5,0,335.0215228,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.13,0,356.4058754,467.157349,2.61,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.004775904,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.74,300,0.99,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,"Class 8 Day cab low roof (PHEV, 2050, no program)",2050,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,10923.68419,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,319.7523356,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04799941,0.07199912,0.13199839,0.23999707,0.29999633,0.39599516,0.44399457,0.49199399,0.52799355,0.5399934,0.5399934,0.5399934]",HD_Diesel,5,0,0.26,5,0,335.0215228,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.13,0,356.4058754,467.157349,2.61,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.004775904,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.74,300,0.99,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,"Class 8 Day cab high roof (PHEV, 2025, program success)",2025,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,328.97,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,354.88,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.39,0,380.64,985.82,4.18,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005931667,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.23,300,0.97,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,"Class 8 Day cab mid roof (PHEV, 2025, program success)",2025,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,11088.04388,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,336.0132205,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04521298,0.06781948,0.12433571,0.22606492,0.28258115,0.37300712,0.4182201,0.46343308,0.49734282,0.50864607,0.50864607,0.50864607]",HD_Diesel,5,0,0.26,5,0,351.0747932,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.39,0,373.4838225,624.8109965,4.18,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.006021667,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.23,300,0.97,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,"Class 8 Day cab low roof (PHEV, 2025, program success)",2025,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,11088.04388,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,336.0132205,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04521298,0.06781948,0.12433571,0.22606492,0.28258115,0.37300712,0.4182201,0.46343308,0.49734282,0.50864607,0.50864607,0.50864607]",HD_Diesel,5,0,0.26,5,0,351.0747932,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.39,0,373.4838225,624.8109965,4.18,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.006021667,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.23,300,0.97,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,"Class 8 Day cab high roof (PHEV, 2030, program success)",2030,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,318.38,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,337.75,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.22,0,357.79,838.92,3.3,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005721875,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.03,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,"Class 8 Day cab mid roof (PHEV, 2030, program success)",2030,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,10886.33055,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,330.426499,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.0470989,0.07064835,0.12952198,0.23549451,0.29436814,0.38856594,0.43566485,0.48276375,0.51808793,0.52986265,0.52986265,0.52986265]",HD_Diesel,5,0,0.26,5,0,352.3698633,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.22,0,374.8615567,586.5867289,3.3,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005808692,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.03,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,"Class 8 Day cab low roof (PHEV, 2030, program success)",2030,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,10886.33055,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,330.426499,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.0470989,0.07064835,0.12952198,0.23549451,0.29436814,0.38856594,0.43566485,0.48276375,0.51808793,0.52986265,0.52986265,0.52986265]",HD_Diesel,5,0,0.26,5,0,352.3698633,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.22,0,374.8615567,586.5867289,3.3,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005808692,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,3.03,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,"Class 8 Day cab high roof (PHEV, 2035, program success)",2035,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,313.705,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,330.21,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.195,0,347.705,779.81,2.935,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005360938,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.945,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,"Class 8 Day cab mid roof (PHEV, 2035, program success)",2035,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,10803.81816,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,328.1090646,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.049178895, 0.07376834, 0.13524196, 0.24589447, 0.30736809, 0.40572588, 0.454904775, 0.50408367, 0.54096784, 0.553262565, 0.553262565, 0.553262565]",HD_Diesel,5,0,0.26,5,0,347.5986133,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.195,0,369.7857589,554.1058434,2.935,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005442278,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.945,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,"Class 8 Day cab low roof (PHEV, 2035, program success)",2035,PHEV,0.71,6.9,NA,-1,-1,FALSE,FALSE,10803.81816,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,328.1090646,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.049178895, 0.07376834, 0.13524196, 0.24589447, 0.30736809, 0.40572588, 0.454904775, 0.50408367, 0.54096784, 0.553262565, 0.553262565, 0.553262565]",HD_Diesel,5,0,0.26,5,0,347.5986133,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.195,0,369.7857589,554.1058434,2.935,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005442278,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.945,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,"Class 8 Day cab high roof (PHEV, 2040, program success)",2040,PHEV,0.72,10.4,NA,-1,-1,FALSE,FALSE,11095,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,309.03,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.04,0.06,0.11,0.2,0.25,0.33,0.37,0.41,0.44,0.45,0.45,0.45]",HD_Diesel,5,0,0.26,5,0,322.67,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.17,0,337.62,720.7,2.57,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.86,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,"Class 8 Day cab mid roof (PHEV, 2040, program success)",2040,PHEV,0.82,7.7,NA,-1,-1,FALSE,FALSE,10721.30578,-0.46,0.8,4.43,17236,1.2,5000,1,11385,12.67,325.7916303,"[0.,0.005,0.015,0.04,0.06,0.1,0.14,0.2,0.4,0.6,0.8,1.]","[0.05125889,0.07688833,0.14096194,0.25629443,0.32036804,0.42288582,0.4741447,0.52540359,0.56384775,0.57666248,0.57666248,0.57666248]",HD_Diesel,5,0,0.26,5,0,342.8273633,"[0.,0.02,0.04,0.06,0.08,0.1,0.2,0.4,0.6,0.8,1.]","[0.83,0.85,0.87,0.89,0.9,0.91,0.93,0.94,0.94,0.93,0.92]",1,0.17,0,364.709961,521.624958,2.57,75,0.97,130,-0.6811,0.05,0.95,0,0,11.84,18,0.005075864,0.506,0.6,60,0.2,0,55,9999,0.9,1,0.98,2.86,300,0.98,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
