"","CABSLEEPER","WEIGHTAVG","WEIGHTEMPTY","TAB_TRUCKS","TAB_MILES"
"89908","Sleeper",54000,48000,37.9825,759651
"89913","Sleeper",56000,NA,37.9825,897110
"89924","Day",70000,30000,37.9825,638600
"89925","Sleeper",75000,18000,37.9825,47934
"89928","Day",80000,33400,37.9825,2848690
"89931","Sleeper",78500,31360,37.9825,3085891
"89934","Sleeper",76000,30000,37.9825,3608607
"89944","Sleeper",80000,35000,37.9825,3181645
"89955","Sleeper",79500,36000,37.9825,4616968
"89956","Sleeper",32500,31000,37.9825,493773
"89971","Day",80000,50000,37.9825,812371
"89974","Sleeper",90000,32000,37.9825,352896
"89975","Day",80000,NA,37.9825,4643138
"89983","Day",80000,27000,37.9825,1937110
"89988","Sleeper",75000,29000,37.9825,378002
"89992","Day",78000,17000,37.9825,1942959
"89994","Sleeper",79300,35000,37.9825,1307549
"89995","Day",80000,NA,37.9825,1681411
"89996","Day",67000,32000,37.9825,1890087
"90002","Sleeper",75000,29000,37.9825,3988167
"90007","Day",80000,44000,37.9825,344426
"90018","Day",133137,99999,37.9825,343210
"90025","Sleeper",52400,30800,37.9825,3577917
"90028","Day",78500,27800,37.9825,1262084
"90030","Day",85000,47560,37.9825,290794
"90045","Sleeper",73200,33200,37.9825,4933438
"90047","Sleeper",75000,35000,37.9825,4415622
"90050","Day",76000,NA,37.9825,1397492
"90052","Day",78000,50000,37.9825,852708
"90057","Day",75000,30000,37.9825,265878
"90087","Day",80000,28000,37.9825,1526138
"90106","Sleeper",75600,37600,37.9825,303860
"90116","Day",80000,NA,37.9825,3340868
"90120","Day",40000,NA,37.9825,742293
"90122","Day",80000,62667,39.5865,2771852
"90123","Sleeper",52000,NA,39.5865,0
"90125","Sleeper",75000,31000,39.5865,3958658
"90126","Day",45000,NA,39.5865,79173
"90127","Day",80000,30000,39.5865,437273
"90128","Day",80000,29000,39.5865,528204
"90129","Day",80000,NA,39.5865,1784286
"90131","Sleeper",80000,NA,39.5865,5937987
"90132","Day",78000,39000,39.5865,3798332
"90134","Day",72000,36000,39.5865,6550312
"90135","Sleeper",74500,30000,39.5865,3839898
"90136","Day",25000,NA,39.5865,0
"90137","Sleeper",80000,32000,39.5865,4948323
"90138","Day",80000,26000,39.5865,4308762
"90139","Unknown",52000,NA,39.5865,0
"90141","Day",80000,66267,39.5865,3201763
"90142","Day",112000,35000,39.5865,509836
"90143","Day",60000,NA,39.5865,148252
"90144","Sleeper",76000,34000,39.5865,5344188
"90145","Day",80000,NA,39.5865,3958658
"90146","Unknown",80000,NA,39.5865,2467669
"90147","Day",76000,30000,39.5865,563950
"90148","Sleeper",80000,32500,39.5865,2326860
"90150","Day",75000,36000,39.5865,2603372
"90151","Sleeper",78000,32500,39.5865,4103149
"90152","Day",75000,36000,39.5865,3135772
"90153","Sleeper",75000,28000,39.5865,3562792
"90154","Sleeper",42960,32960,39.5865,70306
"90155","Sleeper",80000,17500,39.5865,1044254
"90156","Day",80000,NA,39.5865,4863726
"90157","Sleeper",80000,NA,39.5865,2815002
"90158","Day",90000,38000,39.5865,2375195
"90159","Sleeper",79000,31560,39.5865,2882655
"90160","Sleeper",75000,31500,39.5865,3958658
"90161","Day",75000,36000,39.5865,5472488
"90162","Day",72000,36000,39.5865,4329901
"90163","Day",68000,34000,39.5865,2593396
"90164","Sleeper",80000,NA,39.5865,1187597
"90165","Day",39000,26000,39.5865,1607888
"90166","Day",88235,44960,39.5865,2375195
"90167","Sleeper",52000,NA,39.5865,0
"90168","Sleeper",80000,27000,39.5865,4026509
"90169","Unknown",54500,NA,39.5865,1623208
"90170","Day",71000,36000,39.5865,6514526
"90171","Sleeper",64000,32000,39.5865,3966377
"90172","Day",61000,28000,39.5865,4112729
"90173","Day",79000,27000,39.5865,638532
"90174","Sleeper",78500,31000,39.5865,1909498
"90175","Sleeper",42000,NA,39.5865,633385
"90176","Day",36560,26060,39.5865,953482
"90177","Day",40368,27748,39.5865,1651235
"90178","Day",80000,33000,39.5865,343849
"90180","Sleeper",80000,33000,39.5865,3166926
"90181","Unknown",80000,NA,39.5865,3704195
"90182","Day",95000,35000,39.5865,2294517
"90184","Sleeper",80000,24000,39.5865,4491850
"90185","Day",78000,NA,39.5865,841215
"90186","Sleeper",78000,35200,39.5865,791732
"90187","Day",80000,46000,39.5865,939390
"90189","Day",75000,36000,39.5865,6486499
"90191","Sleeper",69575,31283,39.5865,5123454
"90192","Day",80000,30000,39.5865,1615964
"90193","Sleeper",80000,NA,39.5865,1412766
"90194","Sleeper",80000,62416,39.5865,3391303
"90195","Sleeper",76000,30000,39.5865,662046
"90196","Sleeper",75000,36500,39.5865,5146255
"90197","Day",54000,NA,39.5865,428525
"90198","Sleeper",80000,NA,39.5865,3245229
"90199","Sleeper",80000,53600,39.5865,3220447
"90200","Sleeper",29500,29500,39.5865,322829
"90201","Sleeper",69000,43000,39.5865,395866
"90202","Day",72000,36000,39.5865,8589259
"90203","Day",72000,36000,39.5865,3850587
"90204","Sleeper",80000,34000,39.5865,700643
"90205","Sleeper",70000,37000,39.5865,822530
"90206","Day",50000,31000,39.5865,2078652
"90208","Day",65000,40000,39.5865,1583463
"90210","Sleeper",75000,29000,39.5865,4536622
"90211","Sleeper",73000,25000,39.5865,4750390
"90212","Sleeper",78000,30000,39.5865,3689034
"90213","Sleeper",65000,30000,39.5865,965240
"90214","Day",80000,26770,39.5865,2897342
"90215","Sleeper",75000,32000,39.5865,1187597
"90216","Day",52300,23500,39.5865,2552266
"90217","Day",75000,36000,39.5865,5711868
"90218","Day",75000,36000,39.5865,7190348
"90219","Day",78000,38000,39.5865,257313
"90220","Day",70400,29400,39.5865,475039
"90221","Day",80000,NA,39.5865,1063573
"90222","Day",80000,62667,39.5865,2795604
"90223","Sleeper",60000,18000,39.5865,2168553
"90224","Sleeper",78500,30000,39.5865,4286633
"90225","Sleeper",65000,34000,39.5865,5454595
"90226","Sleeper",80000,NA,39.5865,4119063
"90227","Day",70000,28377,39.5865,3927226
"90228","Sleeper",35000,NA,39.5865,2143376
"90229","Day",80000,45000,39.5865,623489
"90230","Sleeper",80000,34180,39.5865,6215093
"90231","Day",78000,39000,39.5865,3126627
"90232","Day",80000,35000,39.5865,2258612
"90233","Day",75000,36000,39.5865,7481745
"90235","Day",54000,26000,39.5865,1183282
"90236","Sleeper",52000,NA,39.5865,0
"90237","Day",33000,NA,39.5865,1075805
"90238","Day",80000,63795,39.5865,978105
"90239","Sleeper",78000,34500,39.5865,3416995
"90240","Sleeper",54999,NA,39.5865,6854139
"90241","Day",74000,24000,39.5865,165828
"90242","Sleeper",80000,NA,39.5865,2632270
"90243","Day",52000,NA,39.5865,0
"90244","Day",50000,25000,39.5865,47504
"90245","Sleeper",76000,31700,39.5865,898457
"90246","Day",61000,28000,39.5865,2211861
"90247","Day",61000,28000,39.5865,3609821
"90248","Day",75000,NA,39.5865,3078965
"90249","Day",75000,28000,39.5865,3562792
"90250","Sleeper",75000,29000,39.5865,821778
"90251","Sleeper",80000,NA,39.5865,1018959
"90252","Day",75000,24000,39.5865,169826
"90253","Sleeper",79450,NA,39.5865,2375195
"90254","Sleeper",58000,31000,39.5865,3166926
"90255","Day",80000,NA,39.5865,4192140
"90256","Sleeper",80000,17800,39.5865,5848561
"90257","Sleeper",52000,NA,39.5865,0
"90258","Sleeper",76000,30000,39.5865,959539
"90259","Day",75000,36000,39.5865,4029399
"90260","Sleeper",75000,31000,39.5865,1730329
"90261","Day",72000,36000,39.5865,6921714
"90262","Day",120000,46000,39.5865,2244282
"90263","Sleeper",79000,30500,39.5865,4100932
"90264","Sleeper",80000,31360,39.5865,237519
"90265","Sleeper",80000,NA,39.5865,4423207
"90266","Sleeper",80000,NA,39.5865,5146255
"90267","Sleeper",79500,39800,39.5865,5272220
"90268","Sleeper",80000,37500,39.5865,739319
"90269","Sleeper",80000,28000,39.5865,2058502
"90270","Sleeper",54000,32000,39.5865,327183
"90271","Day",75000,36000,39.5865,8218253
"90272","Day",43350,20250,39.5865,1385530
"90273","Day",70000,36000,39.5865,5793258
"90274","Day",50000,18000,39.5865,817542
"90275","Day",75000,NA,39.5865,283638
"90276","Sleeper",50000,34570,39.5865,316693
"90277","Day",40368,27748,39.5865,1752260
"90278","Day",75000,29420,39.5865,1248402
"90279","Day",65000,51267,39.5865,915875
"90280","Sleeper",76480,34120,39.5865,2375195
"90281","Sleeper",80000,35000,39.5865,118760
"90282","Sleeper",52000,NA,39.5865,0
"90283","Sleeper",78000,33500,39.5865,3092939
"90284","Sleeper",77000,32840,39.5865,5146255
"90286","Sleeper",80000,36000,39.5865,7335077
"90288","Day",75000,36000,39.5865,5117951
"90289","Sleeper",80000,18000,39.5865,4660251
"90290","Sleeper",70000,30000,39.5865,2406666
"90291","Day",52000,NA,39.5865,0
"90293","Sleeper",80000,35000,39.5865,4860559
"90294","Sleeper",80000,62416,39.5865,2999396
"90295","Day",79000,NA,39.5865,1693949
"90296","Day",80000,33600,39.5865,1964524
"90298","Sleeper",80000,NA,39.5865,1964524
"90299","Day",54000,NA,39.5865,313367
"90300","Day",84000,26000,39.5865,989665
"90301","Sleeper",77500,27500,39.5865,1979329
"90302","Sleeper",68000,32000,39.5865,3930156
"90303","Sleeper",53960,28900,39.5865,1055893
"90304","Day",75000,36000,39.5865,3769672
"90305","Day",75000,36000,39.5865,3293485
"90306","Sleeper",50000,31000,39.5865,4922710
"90307","Sleeper",70000,37000,39.5865,3474039
"90308","Day",39000,26000,39.5865,3544384
"90309","Unknown",80000,52000,39.5865,3532865
"90310","Day",52000,NA,39.5865,0
"90311","Sleeper",79000,30000,39.5865,4996539
"90312","Sleeper",70000,28889,39.5865,102925
"90313","Day",40000,NA,39.5865,1745887
"90314","Day",55000,28000,39.5865,1583463
"90315","Day",75000,36000,39.5865,6684432
"90316","Day",78000,30000,39.5865,340247
"90317","Day",61000,28000,39.5865,6145262
"90318","Day",56000,NA,39.5865,704997
"90319","Day",68000,32000,39.5865,3691290
"90320","Day",80000,62821,39.5865,4364183
"90321","Day",80000,30000,39.5865,1841964
"90322","Day",70000,30000,39.5865,19793
"90323","Day",60000,31460,39.5865,489448
"90325","Day",60000,30000,39.5865,1005420
"90326","Unknown",80000,NA,39.5865,3704195
"90327","Day",48000,24000,39.5865,791732
"90328","Day",78000,39000,39.5865,6355190
"90329","Sleeper",80000,36000,39.5865,4472611
"90330","Day",72000,36000,39.5865,8081363
"90331","Sleeper",62000,22000,39.5865,594036
"90332","Unknown",79000,37000,39.5865,522464
"90333","Day",78200,29760,39.5865,1998370
"90334","Day",52000,40588,39.5865,641778
"90335","Day",50000,25000,39.5865,395866
"90337","Day",54999,NA,39.5865,5994517
"90338","Day",54000,NA,39.5865,1135501
"90339","Sleeper",78100,32450,39.5865,3661759
"90340","Sleeper",76220,39940,39.5865,791732
"90341","Sleeper",75000,18310,39.5865,4198434
"90342","Sleeper",80000,53536,39.5865,1319144
"90344","Day",75000,36000,39.5865,7237060
"90345","Day",75000,36000,39.5865,4459389
"90346","Day",75000,28000,39.5865,3562792
"90347","Day",65000,54024,39.5865,1396615
"90348","Day",70000,27000,39.5865,197933
"90349","Unknown",58000,28000,39.5865,439015
"90350","Sleeper",70000,NA,39.5865,39587
"90351","Sleeper",80000,17800,39.5865,5100177
"90352","Unknown",78000,30000,39.5865,3280659
"90353","Sleeper",75000,30000,39.5865,39587
"90354","Day",80000,28500,39.5865,3364859
"90355","Day",72000,36000,39.5865,4985494
"90356","Day",70000,36000,39.5865,4460933
"90357","Sleeper",80000,NA,39.5865,2466442
"90358","Sleeper",79000,19000,39.5865,9896645
"90359","Day",80000,20000,39.5865,1102565
"90360","Day",52000,40588,39.5865,2793704
"90361","Day",79400,24900,39.5865,3298868
"90362","Sleeper",42000,17000,39.5865,2573128
"90363","Day",158000,26100,39.5865,2712275
"90364","Sleeper",76000,30000,39.5865,3322739
"90365","Day",54499,NA,39.5865,147658
"90366","Sleeper",65000,34500,39.5865,5016689
"90367","Day",72000,31000,39.5865,5213513
"90368","Day",65000,NA,39.5865,1169783
"90369","Day",75000,36000,39.5865,7490454
"90370","Sleeper",80000,31200,39.5865,2577878
"90371","Day",78000,29000,39.5865,166343
"90372","Sleeper",80000,32000,39.5865,4433697
"90373","Day",80000,30000,39.5865,2368426
"90374","Sleeper",33000,NA,39.5865,2377055
"90376","Day",79000,30000,39.5865,4181253
"90377","Day",80000,30000,39.5865,4355474
"90378","Day",78960,38960,39.5865,37053
"90379","Day",73000,33000,39.5865,1303230
"90380","Sleeper",75000,29000,39.5865,3212451
"90382","Day",76000,NA,39.5865,3029244
"90383","Day",39000,NA,39.5865,585921
"90384","Day",94000,48500,39.5865,5173333
"90385","Sleeper",60000,34000,39.5865,7223442
"90386","Sleeper",69750,28550,39.5865,271168
"90387","Day",80000,22000,39.5865,2889820
"90388","Sleeper",80000,30000,39.5865,578281
"90389","Sleeper",46000,46000,39.5865,896161
"90390","Day",69880,36720,39.5865,251098
"90391","Sleeper",81000,39900,39.5865,4081258
"90392","Day",54500,NA,39.5865,1780525
"90393","Day",80000,NA,39.5865,2546486
"90394","Day",25000,NA,39.5865,554212
"90395","Day",80000,34000,39.5865,1109849
"90396","Day",80000,28500,39.5865,3958658
"90397","Day",80000,40000,39.5865,440282
"90398","Day",72000,36000,39.5865,6748760
"90399","Sleeper",72460,34530,39.5865,19872
"90400","Day",75000,36000,39.5865,1513989
"90401","Sleeper",70000,40000,39.5865,2383112
"90402","Day",80000,NA,39.5865,1110958
"90403","Day",39000,26000,39.5865,1449621
"90404","Sleeper",78000,34500,39.5865,3765475
"90405","Day",78000,27200,39.5865,746840
"90406","Day",75000,29000,39.5865,180831
"90407","Sleeper",32000,25000,39.5865,316693
"90408","Day",50000,24700,39.5865,633385
"90409","Sleeper",80000,40000,39.5865,2480733
"90411","Day",94000,48500,39.5865,4129989
"90412","Sleeper",78000,33000,39.5865,4885855
"90413","Day",72000,36000,39.5865,5975119
"90414","Sleeper",60000,34546,39.5865,3562792
"90415","Day",48000,NA,39.5865,223664
"90416","Day",80000,50000,39.5865,633385
"90417","Day",38840,27840,39.5865,1143340
"90418","Sleeper",80000,61050,39.5865,4197919
"90419","Sleeper",76000,34000,39.5865,1979329
"90420","Day",80000,30000,39.5865,859425
"90421","Day",59443,27443,39.5865,2608795
"90422","Sleeper",59500,18000,39.5865,4419604
"90423","Sleeper",80000,32000,39.5865,3562792
"90424","Day",48000,24000,39.5865,791732
"90425","Day",78000,39000,39.5865,3274919
"90426","Day",54000,24000,39.5865,593799
"90427","Day",75000,36000,39.5865,6027255
"90428","Day",80000,33745,39.5865,263211
"90429","Day",70000,NA,39.5865,899130
"90430","Sleeper",72150,31483,39.5865,8586923
"90431","Day",52000,40588,39.5865,828468
"90432","Day",80000,18120,39.5865,13459
"90433","Day",65000,51267,39.5865,3480610
"90434","Sleeper",80000,17750,39.5865,3958658
"90435","Day",72000,20000,39.5865,395866
"90436","Day",54000,NA,39.5865,791494
"90437","Sleeper",80000,17021,39.5865,1339689
"90438","Day",60000,24000,39.5865,791732
"90439","Day",80000,34720,39.5865,809783
"90440","Sleeper",75000,32000,39.5865,4948323
"90441","Sleeper",74000,33000,39.5865,4263435
"90442","Day",80000,40500,39.5865,593799
"90443","Day",75000,36000,39.5865,4866141
"90444","Day",72000,36000,39.5865,2620077
"90445","Day",80000,33000,39.5865,791732
"90446","Sleeper",80000,24000,39.5865,4545054
"90447","Day",80000,NA,39.5865,2513906
"90448","Day",78000,28000,39.5865,3385919
"90449","Sleeper",80000,18000,39.5865,2233514
"90450","Sleeper",80000,30900,39.5865,4279864
"90451","Sleeper",80000,30000,39.5865,4719908
"90452","Day",80000,NA,39.5865,4085335
"90453","Sleeper",60000,36000,39.5865,4235764
"90454","Sleeper",78500,29500,39.5865,3852408
"90455","Day",80000,NA,39.5865,457067
"90456","Day",37800,20700,39.5865,678237
"90457","Day",25500,NA,39.5865,921536
"90458","Day",75000,36000,39.5865,8478970
"90459","Sleeper",80000,32000,39.5865,5700468
"90460","Day",70000,36000,39.5865,3130111
"90461","Sleeper",48000,32000,39.5865,4677115
"90462","Sleeper",80000,NA,39.5865,3855970
"90463","Day",51810,31810,39.5865,5060907
"90464","Sleeper",80000,61347,39.5865,2655468
"90465","Sleeper",40000,17000,39.5865,2493955
"90466","Sleeper",78800,31480,39.5865,3786061
"90467","Day",80000,NA,39.5865,762913
"90468","Sleeper",78000,30100,39.5865,1465614
"90469","Day",78000,33000,39.5865,2375195
"90470","Day",78000,39000,39.5865,3018793
"90472","Day",72000,36000,39.5865,3459590
"90473","Sleeper",79000,31000,39.5865,2447519
"90474","Day",78000,NA,39.5865,1979329
"90475","Sleeper",80000,32000,39.5865,2667660
"90476","Sleeper",80000,35000,39.5865,2994566
"90477","Sleeper",80000,61630,39.5865,4211695
"90478","Day",80000,66267,39.5865,3762784
"90479","Sleeper",72000,32000,39.5865,1115946
"90480","Day",56000,NA,39.5865,206840
"90481","Day",77000,27000,39.5865,1343489
"90482","Day",67500,37500,39.5865,1919949
"90483","Sleeper",76000,32000,39.5865,1104070
"90484","Day",63745,33745,39.5865,919992
"90485","Sleeper",79500,31500,39.5865,5832687
"90486","Unknown",77000,37000,39.5865,3387938
"90488","Unknown",80000,31500,39.5865,1583463
"90489","Day",94000,48500,39.5865,7639181
"90490","Sleeper",76000,29000,39.5865,1979329
"90491","Day",25000,NA,39.5865,0
"90492","Day",78000,33000,39.5865,2375195
"90493","Sleeper",80000,24000,39.5865,3839898
"90494","Day",42640,28640,39.5865,1126753
"90495","Sleeper",80000,NA,39.5865,1561453
"90496","Day",80000,NA,39.5865,670874
"90497","Day",60000,22539,39.5865,609000
"90498","Unknown",124000,80000,39.5865,766673
"90499","Sleeper",32000,NA,39.5865,5462948
"90500","Sleeper",77000,33500,39.5865,3839898
"90501","Day",70000,36000,39.5865,4792985
"90502","Sleeper",30000,30000,39.5865,989665
"90503","Day",75000,36000,39.5865,2946904
"90504","Sleeper",70000,30000,39.5865,2765281
"90505","Day",69000,43000,39.5865,4836886
"90506","Day",80000,37000,39.5865,3364859
"90507","Day",65000,20000,39.5865,653852
"90508","Day",80000,32400,39.5865,2946033
"90510","Sleeper",80000,NA,39.5865,3657246
"90511","Day",62500,29700,39.5865,247416
"90513","Day",75000,36000,39.5865,3258411
"90514","Sleeper",80000,NA,39.5865,2692
"90515","Day",75000,36000,39.5865,7524459
"90516","Day",80000,42500,39.5865,1363639
"90518","Day",47903,31520,39.5865,990060
"90519","Day",65000,50535,39.5865,2053593
"90520","Sleeper",62000,NA,39.5865,3246100
"90521","Day",80000,30000,39.5865,2118357
"90522","Unknown",80000,NA,39.5865,1850752
"90523","Sleeper",52000,NA,39.5865,0
"90524","Sleeper",80000,NA,39.5865,2778147
"90525","Day",80000,25165,39.5865,3267595
"90526","Sleeper",55000,NA,39.5865,989665
"90528","Sleeper",80000,31000,39.5865,3562792
"90529","Day",75000,39000,39.5865,2480376
"90530","Day",38000,24000,39.5865,722455
"90531","Day",72000,36000,39.5865,6223921
"90532","Sleeper",76000,NA,39.5865,7917
"90533","Day",54000,22500,39.5865,1159531
"90534","Sleeper",68900,31483,39.5865,6882206
"90535","Sleeper",80000,61347,39.5865,2749050
"90536","Sleeper",80000,62416,39.5865,124935
"90537","Day",80000,NA,39.5865,791732
"90538","Day",72100,27100,39.5865,308775
"90539","Day",54000,NA,39.5865,690430
"90540","Sleeper",69500,32000,39.5865,4582147
"90541","Day",80000,32672,39.5865,2646086
"90542","Sleeper",72000,34000,39.5865,4908340
"90543","Sleeper",42000,30000,39.5865,3342849
"90544","Unknown",80000,41000,39.5865,2375195
"90545","Day",75000,36000,39.5865,9175021
"90546","Day",72000,36000,39.5865,2623363
"90547","Day",54000,29000,39.5865,449783
"90548","Sleeper",52000,NA,39.5865,0
"90549","Sleeper",70000,37000,39.5865,609594
"90550","Day",78000,28000,39.5865,2163090
"90551","Day",76000,27000,39.5865,2177
"90552","Sleeper",80000,50900,39.5865,6025790
"90553","Day",50000,NA,39.5865,316693
"90554","Sleeper",85000,NA,39.5865,2850234
"90555","Day",80000,48700,39.5865,197933
"90556","Day",77000,30000,39.5865,1693949
"90557","Day",80000,32000,39.5865,475039
"90558","Day",94000,48500,39.5865,3599529
"90559","Sleeper",80000,25000,39.5865,1480261
"90560","Day",70000,36000,39.5865,5904497
"90561","Sleeper",40000,17380,39.5865,277344
"91599","Day",105500,43000,39.2195,1420297
"91605","Day",86000,28000,39.2195,2606845
"91607","Sleeper",79800,40600,39.2195,3451320
"91612","Day",69000,43900,39.2195,1305854
"91616","Day",78000,26950,39.2195,3725857
"91624","Sleeper",94000,44100,39.2195,47456
"91633","Day",32000,NA,39.2195,196098
"91637","Day",105000,48000,39.2195,2675558
"91638","Sleeper",80000,31205,39.2195,4814004
"91661","Day",87000,45000,39.2195,1000098
"91664","Sleeper",78000,27000,39.2195,588293
"91666","Sleeper",78000,44000,39.2195,2862282
"91671","Day",80000,32000,39.2195,196098
"91673","Day",95000,44160,39.2195,1568782
"91681","Day",78000,27950,39.2195,2166880
"91682","Day",80000,35500,39.2195,888519
"91684","Day",104000,34000,39.2195,2702580
"91693","Day",80000,26000,39.2195,313756
"91701","Sleeper",74000,31080,39.2195,87969
"91703","Day",104000,34000,39.2195,1255026
"91705","Sleeper",98500,36500,39.2195,3741114
"91719","Sleeper",52000,NA,39.2195,0
"91738","Day",95000,35000,39.2195,784391
"91764","Day",78000,29950,39.2195,1876106
"91786","Day",76000,32800,39.2195,313756
"91801","Sleeper",82500,26900,39.2195,502010
"91815","Sleeper",81000,30020,39.2195,2945388
"91820","Sleeper",78000,27500,39.2195,19610
"91822","Day",80000,55000,39.2195,78439
"91827","Day",78000,26950,39.2195,3333662
"91828","Sleeper",96000,NA,39.2195,2339054
"91836","Sleeper",60000,37000,39.2195,3765077
"91838","Day",25000,NA,39.2195,0
"91848","Day",66000,NA,39.2195,705795
"91851","Day",80000,17450,39.2195,2941
"91856","Sleeper",80000,NA,39.2195,1956977
"91859","Sleeper",80000,34500,39.2195,7883561
"91865","Day",83000,40000,39.2195,1098147
"91866","Sleeper",54000,26000,39.2195,392195
"91872","Day",79800,26200,39.2195,3012061
"91879","Day",100000,32000,39.2195,1536073
"91884","Sleeper",75000,38000,39.2195,193745
"91913","Day",78000,26950,39.2195,2381568
"91920","Sleeper",78000,32500,39.2195,4706346
"91935","Day",27500,19500,39.2195,39220
"91936","Sleeper",80000,NA,39.2195,4126485
"91939","Day",25000,NA,39.2195,0
"91940","Day",88000,28000,39.2195,3529759
"91946","Sleeper",75120,35900,39.2195,3114856
"91949","Day",128010,80000,39.2195,54907
"91950","Day",50000,38000,39.2195,4902444
"91954","Day",96000,32000,39.2195,196098
"91958","Sleeper",78000,29500,39.2195,333366
"91964","Day",78000,30000,39.2195,23532
"91966","Unknown",80000,35000,39.2195,7844
"91972","Day",45600,30600,39.2195,1065595
"91977","Day",52000,NA,39.2195,0
"91981","Day",70000,35000,39.2195,392195
"91999","Day",76000,NA,39.2195,117659
"92000","Day",105000,37000,39.2195,2353173
"92006","Unknown",48000,NA,39.2195,3491
"92009","Day",86000,29900,39.2195,3044221
"92012","Day",25000,NA,39.2195,0
"92015","Day",60000,31790,39.2195,705952
"92021","Day",80000,33120,39.2195,56868
"92026","Day",79865,28635,39.2195,268654
"92029","Day",100000,32000,39.2195,1613531
"92047","Sleeper",78580,44080,39.2195,3895286
"92050","Day",78000,34460,39.2195,76478
"92059","Day",78000,26950,39.2195,3162743
"92060","Sleeper",75000,27580,39.2195,1961
"92061","Day",45000,31000,39.2195,47063
"92071","Unknown",80000,NA,39.2195,700265
"92074","Sleeper",80000,25500,39.2195,66673
"92079","Day",80000,NA,39.2195,1178351
"92081","Day",104000,41500,39.2195,1255026
"92094","Day",80000,30000,39.2195,1960977
"92098","Unknown",86000,NA,39.2195,2271635
"92108","Day",90000,45000,39.2195,657045
"92116","Day",78000,27950,39.2195,2302188
"92117","Day",80000,29700,39.2195,58829
"92120","Day",54000,23200,39.2195,101971
"92125","Day",38630,25860,39.2195,611825
"92130","Sleeper",55000,39720,39.2195,411805
"92131","Day",86000,28000,39.2195,1333465
"92139","Day",40000,23900,39.2195,44083
"92148","Day",97000,32300,39.2195,4270852
"92152","Day",52000,NA,39.2195,0
"92155","Day",80000,NA,39.2195,2540093
"92164","Day",79815,32260,39.2195,210256
"92185","Day",40000,30000,39.2195,439337
"92198","Day",80000,19660,39.2195,2431612
"92201","Sleeper",53000,30000,39.2195,465575
"92213","Day",78000,25100,39.2195,2353173
"92218","Day",80000,20000,39.2195,980489
"92225","Unknown",80000,36300,39.2195,1389941
"92227","Sleeper",80000,NA,39.2195,274537
"92236","Day",88000,29000,39.2195,313756
"92240","Day",105500,40000,38.9772,1521244
"92241","Day",80000,26000,38.9772,357461
"92244","Day",80000,27800,38.9772,490451
"92245","Day",72655,27655,38.9772,5827219
"92246","Day",73000,26000,38.9772,128625
"92247","Day",102000,46000,38.9772,3897727
"92248","Sleeper",80000,36000,38.9772,2604812
"92249","Sleeper",98000,NA,38.9772,1381355
"92250","Sleeper",20000,17000,38.9772,7673027
"92251","Day",50000,NA,38.9772,584659
"92252","Day",48000,24000,38.9772,2338636
"92253","Day",104000,NA,38.9772,1614478
"92254","Day",80000,NA,38.9772,963518
"92256","Sleeper",40000,28000,38.9772,1637240
"92258","Sleeper",60000,35000,38.9772,1389735
"92260","Day",84400,32900,38.9772,194886
"92261","Day",52000,NA,38.9772,643125
"92262","Sleeper",75000,30000,38.9772,5120678
"92263","Sleeper",80000,17000,38.9772,4769727
"92264","Sleeper",80000,18000,38.9772,316262
"92265","Day",80000,30000,38.9772,684207
"92266","Sleeper",80000,28880,38.9772,5485194
"92267","Day",70000,31000,38.9772,1948864
"92268","Day",90000,18000,38.9772,2215741
"92269","Day",105500,48280,38.9772,1272062
"92270","Unknown",80000,NA,38.9772,3041436
"92272","Sleeper",94000,36500,38.9772,4388997
"92274","Sleeper",75000,30000,38.9772,2103681
"92275","Day",48000,18400,38.9772,59947
"92276","Sleeper",80000,17000,38.9772,5480127
"92277","Day",80000,41300,38.9772,1364205
"92278","Day",80000,29020,38.9772,4685809
"92279","Day",88000,40120,38.9772,2427427
"92280","Day",40000,26700,38.9772,782001
"92281","Day",45000,32000,38.9772,194886
"92282","Day",86000,33000,38.9772,836413
"92283","Sleeper",75000,30000,38.9772,425593
"92284","Sleeper",80000,20000,38.9772,155909
"92285","Sleeper",80000,32220,38.9772,3741818
"92286","Day",86500,29780,38.9772,748364
"92287","Day",80000,27100,38.9772,422903
"92288","Sleeper",80000,33000,38.9772,974432
"92289","Day",42000,25000,38.9772,584659
"92290","Sleeper",80000,31900,38.9772,5733908
"92291","Day",60000,32000,38.9772,974432
"92292","Sleeper",80000,NA,38.9772,2605514
"92293","Sleeper",80000,31000,38.9772,6175715
"92295","Sleeper",80000,NA,38.9772,779545
"92296","Day",22000,20000,38.9772,780
"92297","Sleeper",75000,30000,38.9772,4917646
"92298","Day",75000,30000,38.9772,4998796
"92299","Sleeper",20000,17800,38.9772,5553365
"92300","Day",40000,21000,38.9772,668499
"92301","Day",41800,29800,38.9772,201240
"92302","Sleeper",80000,29010,38.9772,5733947
"92303","Sleeper",96000,31508,38.9772,1948864
"92304","Day",76000,33000,38.9772,3293424
"92305","Sleeper",45000,NA,38.9772,389773
"92306","Day",72000,36250,38.9772,21009
"92307","Sleeper",75000,34200,38.9772,4540969
"92308","Sleeper",95000,38500,38.9772,2981644
"92310","Sleeper",90000,36400,38.9772,2338636
"92311","Day",50200,26700,38.9772,2733047
"92313","Sleeper",75000,30000,38.9772,3904120
"92315","Sleeper",20000,17000,38.9772,4575776
